_id,REPORT_YEAR,DIVISION,CATEGORY,SUBTYPE,COUNT_
24287,2023,D12,Other Criminal Code Violations,Other,79
24411,2023,NSA,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,41
24416,2023,D32,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,4
24445,2023,D13,Other Criminal Code Violations,Other,70
24661,2023,D52,Other Criminal Code Violations,Other,2
24666,2023,D22,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,5
24930,2023,D13,Other Criminal Code Violations,Other,1
24971,2023,D42,Other Criminal Code Violations,Other,62
25076,2023,D32,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,7
25384,2023,D41,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,5
25425,2023,D55,Other Criminal Code Violations,Other,79
25435,2023,D32,Other Criminal Code Violations,Other,4
25504,2023,D14,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,3
25524,2023,D43,Other Criminal Code Violations,Other,70
25529,2023,D53,Other Criminal Code Violations,Other,16
25557,2023,D51,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,2
25568,2023,D31,Other Criminal Code Violations,Other,183
25611,2023,D31,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,43
25659,2023,D33,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,6
25721,2023,D23,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,8
25738,2023,D41,Other Criminal Code Violations,Other,2
25958,2023,D13,Other Criminal Code Violations,Other,24
26004,2023,D33,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,2
26011,2023,D22,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,8
26034,2023,D13,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,8
26075,2023,D12,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,5
26268,2023,D42,Other Criminal Code Violations,Other,35
26303,2023,D33,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,1
26332,2023,D55,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,4
26352,2023,D41,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,4
26424,2023,D14,Other Criminal Code Violations,Other,3
26444,2023,D22,Other Criminal Code Violations,Other,52
26532,2023,D32,Other Criminal Code Violations,Other,18
26692,2023,D32,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,3
26839,2023,D55,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,8
27090,2023,D12,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,11
27149,2023,D43,Other Criminal Code Violations,Other,45
27156,2023,D14,Other Criminal Code Violations,Other,69
27337,2023,D41,Other Criminal Code Violations,Other,419
27464,2023,D55,Other Criminal Code Violations,Other,21
27527,2023,D53,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,10
27567,2023,D12,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,11
27610,2023,D41,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,1
27729,2023,D32,Other Criminal Code Violations,Other,35
27747,2023,D32,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,9
27805,2023,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,6
27811,2023,D22,Other Criminal Code Violations,Other,176
27921,2023,D12,Other Criminal Code Violations,Other,43
28045,2023,D23,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,5
28082,2023,D11,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,3
28111,2023,D32,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,4
28132,2023,D23,Other Criminal Code Violations,Other,6
28191,2023,D11,Other Criminal Code Violations,Other,74
28201,2023,D52,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,1
28215,2023,D23,Other Criminal Code Violations,Other,103
28254,2023,D22,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,92
28448,2023,D53,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,6
28570,2023,D52,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,3
28617,2023,D11,Other Criminal Code Violations,Other,8
28662,2023,D53,Other Criminal Code Violations,Other,4
28678,2023,D22,Other Criminal Code Violations,Other,15
28711,2023,D11,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,7
28731,2023,D51,Other Criminal Code Violations,Other,670
28768,2023,D43,Other Criminal Code Violations,Other,34
28823,2023,D11,Other Criminal Code Violations,Other,134
28873,2023,D32,Other Criminal Code Violations,Other,27
29093,2023,D42,Other Criminal Code Violations,Other,51
29145,2023,D51,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,62
29192,2023,D43,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,3
29281,2023,D22,Other Criminal Code Violations,Other,49
29358,2023,D14,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,4
29469,2023,D23,Other Criminal Code Violations,Other,29
29539,2023,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,6
29540,2023,D32,Other Criminal Code Violations,Other,11
29664,2023,D53,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,8
29699,2023,D22,Other Criminal Code Violations,Other,6
29831,2023,D23,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,9
29858,2023,D23,Other Criminal Code Violations,Other,26
29905,2023,D43,Other Criminal Code Violations,Other,24
29963,2023,D11,Other Criminal Code Violations,Other,2
29981,2023,D23,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,8
30078,2023,D12,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,13
30086,2023,D42,Other Criminal Code Violations,Other,3
30089,2023,D13,Other Criminal Code Violations,Other,6
30246,2023,D14,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,5
30248,2023,D14,Other Criminal Code Violations,Other,74
30569,2023,D53,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,3
30603,2023,D12,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,9
30653,2023,D11,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,7
30779,2023,D52,Other Criminal Code Violations,Other,182
30852,2023,D52,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,16
30935,2023,D53,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,1
31016,2023,D23,Other Criminal Code Violations,Other,1
31248,2023,D53,Other Criminal Code Violations,Other,98
31289,2023,D43,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,11
31366,2023,D31,Other Criminal Code Violations,Other,190
31640,2023,D12,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,6
31758,2023,D55,Other Criminal Code Violations,Other,126
31762,2023,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,3
31785,2023,NSA,Other Criminal Code Violations,Other,176
31814,2023,D53,Other Criminal Code Violations,Other,3
31820,2023,D11,Other Criminal Code Violations,Other,31
31834,2023,D31,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,66
31881,2023,D52,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,3
31907,2023,D52,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,12
608,2014,D33,Other Federal Statute Violations,Other,1
4929,2014,D41,Other Federal Statute Violations,Other,1
5928,2014,D51,Other Federal Statute Violations,Other,1
6219,2014,D41,Other Federal Statute Violations,Other,4
6299,2014,D53,Other Federal Statute Violations,Other,1
6318,2014,D12,Other Federal Statute Violations,Other,2
6341,2014,D23,Other Federal Statute Violations,Other,2
6571,2014,D32,Other Federal Statute Violations,Other,1
6718,2014,D12,Other Federal Statute Violations,Other,4
7373,2014,D41,Other Federal Statute Violations,Other,9
7620,2014,D32,Other Federal Statute Violations,Other,3
7734,2014,D13,Other Federal Statute Violations,Other,2
7962,2014,D12,Other Federal Statute Violations,Other,2
8012,2014,D13,Other Federal Statute Violations,Other,3
8448,2014,D32,Other Federal Statute Violations,Other,1
8921,2014,D33,Other Federal Statute Violations,Other,1
9152,2014,D43,Other Federal Statute Violations,Other,2
9378,2014,D42,Other Federal Statute Violations,Other,2
9398,2014,D31,Other Federal Statute Violations,Other,1
9826,2014,D11,Other Federal Statute Violations,Other,3
9965,2014,D32,Other Federal Statute Violations,Other,2
10531,2014,D14,Other Federal Statute Violations,Other,6
10973,2014,D55,Other Federal Statute Violations,Other,1
11122,2014,D14,Other Federal Statute Violations,Other,1
11250,2014,D14,Other Federal Statute Violations,Other,2
11266,2014,D53,Other Federal Statute Violations,Other,1
11380,2014,D55,Other Federal Statute Violations,Other,3
11661,2014,D43,Other Federal Statute Violations,Other,2
11960,2014,D55,Other Federal Statute Violations,Other,3
11989,2014,D12,Other Federal Statute Violations,Other,1
12662,2014,D43,Other Federal Statute Violations,Other,3
12998,2014,D43,Other Federal Statute Violations,Other,5
13644,2014,D11,Other Federal Statute Violations,Other,1
13777,2014,D11,Other Federal Statute Violations,Other,3
13794,2014,D11,Other Federal Statute Violations,Other,1
13795,2014,D23,Other Federal Statute Violations,Other,12
13928,2014,NSA,Other Federal Statute Violations,Other,18
14304,2014,D31,Other Federal Statute Violations,Other,4
14339,2014,D32,Other Federal Statute Violations,Other,3
14703,2014,D14,Other Federal Statute Violations,Other,3
14720,2014,D22,Other Federal Statute Violations,Other,1
14874,2014,D33,Other Federal Statute Violations,Other,1
14961,2014,D32,Other Federal Statute Violations,Other,3
15344,2014,D51,Other Federal Statute Violations,Other,1
15664,2014,D31,Other Federal Statute Violations,Other,3
15892,2014,D52,Other Federal Statute Violations,Other,12
15987,2014,D22,Other Federal Statute Violations,Other,4
16062,2014,D55,Other Federal Statute Violations,Other,3
16249,2014,D51,Other Federal Statute Violations,Other,1
16462,2014,D12,Other Federal Statute Violations,Other,7
16577,2014,D31,Other Federal Statute Violations,Other,12
16874,2014,D43,Other Federal Statute Violations,Other,1
17521,2014,D31,Other Federal Statute Violations,Other,4
17688,2014,D42,Other Federal Statute Violations,Other,1
17815,2014,D12,Other Federal Statute Violations,Other,3
18398,2014,D11,Other Federal Statute Violations,Other,1
18429,2014,D14,Other Federal Statute Violations,Other,2
19238,2014,D52,Other Federal Statute Violations,Other,1
19265,2014,D23,Other Federal Statute Violations,Other,2
19362,2014,D32,Other Federal Statute Violations,Other,1
19622,2014,D53,Other Federal Statute Violations,Other,1
19657,2014,D32,Other Federal Statute Violations,Other,1
19732,2014,D22,Other Federal Statute Violations,Other,1
20526,2014,D53,Other Federal Statute Violations,Other,2
20569,2014,D11,Other Federal Statute Violations,Other,4
20588,2014,D13,Other Federal Statute Violations,Other,4
20808,2014,D11,Other Federal Statute Violations,Other,3
21116,2014,D14,Other Federal Statute Violations,Other,5
21291,2014,D42,Other Federal Statute Violations,Other,2
21679,2014,D52,Other Federal Statute Violations,Other,5
21805,2014,D53,Other Federal Statute Violations,Other,1
22047,2014,D23,Other Federal Statute Violations,Other,4
22308,2014,D53,Other Federal Statute Violations,Other,3
22682,2014,D52,Other Federal Statute Violations,Other,4
22975,2014,D14,Other Federal Statute Violations,Other,2
23447,2014,D41,Other Federal Statute Violations,Other,1
23620,2014,D11,Other Federal Statute Violations,Other,1
23636,2014,D22,Other Federal Statute Violations,Other,4
24188,2014,D42,Other Federal Statute Violations,Other,1
24301,2014,D31,Other Federal Statute Violations,Other,13
24364,2014,D32,Other Federal Statute Violations,Other,5
24529,2014,D22,Other Federal Statute Violations,Other,1
24691,2014,D42,Other Federal Statute Violations,Other,7
24863,2014,D42,Other Federal Statute Violations,Other,3
25141,2014,D43,Other Federal Statute Violations,Other,1
25219,2014,D13,Other Federal Statute Violations,Other,7
25460,2014,D43,Other Federal Statute Violations,Other,1
25603,2014,D33,Other Federal Statute Violations,Other,1
25915,2014,D51,Other Federal Statute Violations,Other,13
26026,2014,D22,Other Federal Statute Violations,Other,1
26175,2014,D32,Other Federal Statute Violations,Other,2
26238,2014,D13,Other Federal Statute Violations,Other,2
26577,2014,D55,Other Federal Statute Violations,Other,1
26773,2014,D32,Other Federal Statute Violations,Other,5
27141,2014,D41,Other Federal Statute Violations,Other,1
27148,2014,D23,Other Federal Statute Violations,Other,2
27252,2014,D43,Other Federal Statute Violations,Other,2
27606,2014,D55,Other Federal Statute Violations,Other,2
27853,2014,D41,Other Federal Statute Violations,Other,4
28393,2014,D31,Other Federal Statute Violations,Other,2
28449,2014,D55,Other Federal Statute Violations,Other,1
28933,2014,D55,Other Federal Statute Violations,Other,3
29113,2014,D32,Other Federal Statute Violations,Other,2
29384,2014,D12,Other Federal Statute Violations,Other,2
29578,2014,D43,Other Federal Statute Violations,Other,3
29854,2014,D22,Other Federal Statute Violations,Other,1
30641,2014,D12,Other Federal Statute Violations,Other,1
30750,2014,D41,Other Federal Statute Violations,Other,2
30822,2014,D41,Other Federal Statute Violations,Other,5
30829,2014,D31,Other Federal Statute Violations,Other,1
31274,2014,D51,Other Federal Statute Violations,Other,2
31285,2014,D12,Other Federal Statute Violations,Other,1
31467,2014,D13,Other Federal Statute Violations,Other,2
31701,2014,D53,Other Federal Statute Violations,Other,1
31716,2014,D32,Other Federal Statute Violations,Other,2
31836,2014,D53,Other Federal Statute Violations,Other,1
143,2015,D33,Other Federal Statute Violations,Other,1
1175,2015,D11,Other Federal Statute Violations,Other,1
3846,2015,D43,Other Federal Statute Violations,Other,1
4389,2015,D14,Other Federal Statute Violations,Other,1
5648,2015,D51,Other Federal Statute Violations,Other,5
5699,2015,D11,Other Federal Statute Violations,Other,1
5851,2015,D41,Other Federal Statute Violations,Other,2
6116,2015,D52,Other Federal Statute Violations,Other,1
6207,2015,D31,Other Federal Statute Violations,Other,5
7429,2015,D43,Other Federal Statute Violations,Other,6
7677,2015,D55,Other Federal Statute Violations,Other,4
7943,2015,D13,Other Federal Statute Violations,Other,1
7969,2015,D52,Other Federal Statute Violations,Other,1
8351,2015,D43,Other Federal Statute Violations,Other,1
8493,2015,D42,Other Federal Statute Violations,Other,4
8573,2015,D13,Other Federal Statute Violations,Other,3
8985,2015,D55,Other Federal Statute Violations,Other,1
9056,2015,D51,Other Federal Statute Violations,Other,9
9094,2015,D41,Other Federal Statute Violations,Other,4
9521,2015,D32,Other Federal Statute Violations,Other,3
9652,2015,D43,Other Federal Statute Violations,Other,1
9684,2015,D23,Other Federal Statute Violations,Other,2
9887,2015,D42,Other Federal Statute Violations,Other,2
9916,2015,D12,Other Federal Statute Violations,Other,1
9936,2015,D42,Other Federal Statute Violations,Other,2
10463,2015,D31,Other Federal Statute Violations,Other,1
10517,2015,D43,Other Federal Statute Violations,Other,2
11014,2015,D42,Other Federal Statute Violations,Other,3
11085,2015,D55,Other Federal Statute Violations,Other,1
11135,2015,D32,Other Federal Statute Violations,Other,1
11383,2015,D32,Other Federal Statute Violations,Other,2
11419,2015,D13,Other Federal Statute Violations,Other,3
11708,2015,D32,Other Federal Statute Violations,Other,5
11919,2015,D33,Other Federal Statute Violations,Other,1
11993,2015,D12,Other Federal Statute Violations,Other,6
12067,2015,D12,Other Federal Statute Violations,Other,2
12167,2015,D52,Other Federal Statute Violations,Other,3
12623,2015,D23,Other Federal Statute Violations,Other,1
12715,2015,D31,Other Federal Statute Violations,Other,18
12940,2015,D13,Other Federal Statute Violations,Other,2
13100,2015,D32,Other Federal Statute Violations,Other,1
13248,2015,D11,Other Federal Statute Violations,Other,2
13416,2015,D22,Other Federal Statute Violations,Other,2
13431,2015,D32,Other Federal Statute Violations,Other,3
13849,2015,D14,Other Federal Statute Violations,Other,2
13907,2015,D33,Other Federal Statute Violations,Other,1
13985,2015,D33,Other Federal Statute Violations,Other,1
14294,2015,D23,Other Federal Statute Violations,Other,7
14590,2015,D52,Other Federal Statute Violations,Other,7
15010,2015,D52,Other Federal Statute Violations,Other,6
15596,2015,D32,Other Federal Statute Violations,Other,1
15623,2015,D55,Other Federal Statute Violations,Other,1
15758,2015,D11,Other Federal Statute Violations,Other,2
15951,2015,D12,Other Federal Statute Violations,Other,6
16688,2015,D43,Other Federal Statute Violations,Other,2
16892,2015,D32,Other Federal Statute Violations,Other,1
17029,2015,D41,Other Federal Statute Violations,Other,2
17091,2015,D42,Other Federal Statute Violations,Other,3
17651,2015,D55,Other Federal Statute Violations,Other,1
17713,2015,D51,Other Federal Statute Violations,Other,1
17728,2015,D55,Other Federal Statute Violations,Other,1
17831,2015,D23,Other Federal Statute Violations,Other,9
18085,2015,D33,Other Federal Statute Violations,Other,2
18415,2015,D12,Other Federal Statute Violations,Other,1
18420,2015,D12,Other Federal Statute Violations,Other,4
18815,2015,D11,Other Federal Statute Violations,Other,2
19026,2015,D11,Other Federal Statute Violations,Other,2
19148,2015,D53,Other Federal Statute Violations,Other,1
19160,2015,NSA,Other Federal Statute Violations,Other,17
19656,2015,D53,Other Federal Statute Violations,Other,1
20125,2015,D32,Other Federal Statute Violations,Other,3
20752,2015,D12,Other Federal Statute Violations,Other,1
20834,2015,D31,Other Federal Statute Violations,Other,8
20922,2015,D41,Other Federal Statute Violations,Other,4
20950,2015,D13,Other Federal Statute Violations,Other,1
20961,2015,D52,Other Federal Statute Violations,Other,4
21015,2015,D13,Other Federal Statute Violations,Other,6
21388,2015,D33,Other Federal Statute Violations,Other,2
21717,2015,D42,Other Federal Statute Violations,Other,2
21996,2015,D33,Other Federal Statute Violations,Other,3
22380,2015,D14,Other Federal Statute Violations,Other,1
22738,2015,D22,Other Federal Statute Violations,Other,9
23105,2015,D52,Other Federal Statute Violations,Other,1
24037,2015,D42,Other Federal Statute Violations,Other,2
24551,2015,D55,Other Federal Statute Violations,Other,2
24615,2015,D22,Other Federal Statute Violations,Other,1
24701,2015,D51,Other Federal Statute Violations,Other,1
24758,2015,D13,Other Federal Statute Violations,Other,8
25759,2015,D41,Other Federal Statute Violations,Other,3
25983,2015,D41,Other Federal Statute Violations,Other,1
25993,2015,D13,Other Federal Statute Violations,Other,1
26140,2015,NSA,Other Federal Statute Violations,Other,2
26898,2015,D43,Other Federal Statute Violations,Other,1
26984,2015,D52,Other Federal Statute Violations,Other,1
27151,2015,D31,Other Federal Statute Violations,Other,18
27297,2015,D41,Other Federal Statute Violations,Other,1
27627,2015,D33,Other Federal Statute Violations,Other,1
27700,2015,D33,Other Federal Statute Violations,Other,1
27833,2015,D12,Other Federal Statute Violations,Other,1
28131,2015,D22,Other Federal Statute Violations,Other,1
28258,2015,D43,Other Federal Statute Violations,Other,1
28312,2015,D32,Other Federal Statute Violations,Other,1
28327,2015,D22,Other Federal Statute Violations,Other,2
28476,2015,D12,Other Federal Statute Violations,Other,3
28602,2015,D51,Other Federal Statute Violations,Other,6
29437,2015,D14,Other Federal Statute Violations,Other,1
29626,2015,D12,Other Federal Statute Violations,Other,1
29742,2015,D51,Other Federal Statute Violations,Other,1
30318,2015,D33,Other Federal Statute Violations,Other,1
30330,2015,D11,Other Federal Statute Violations,Other,2
30365,2015,D14,Other Federal Statute Violations,Other,2
30406,2015,D23,Other Federal Statute Violations,Other,1
30498,2015,D41,Other Federal Statute Violations,Other,1
31078,2015,D52,Other Federal Statute Violations,Other,7
31099,2015,D14,Other Federal Statute Violations,Other,2
31307,2015,D43,Other Federal Statute Violations,Other,2
31491,2015,D14,Other Federal Statute Violations,Other,2
31595,2015,D32,Other Federal Statute Violations,Other,1
31835,2015,D14,Other Federal Statute Violations,Other,1
31970,2015,D23,Other Federal Statute Violations,Other,1
1635,2016,D53,Other Federal Statute Violations,Other,1
2617,2016,D32,Other Federal Statute Violations,Other,1
5607,2016,D22,Other Federal Statute Violations,Other,1
5834,2016,D52,Other Federal Statute Violations,Other,4
5861,2016,D51,Other Federal Statute Violations,Other,3
6039,2016,D32,Other Federal Statute Violations,Other,1
6344,2016,D42,Other Federal Statute Violations,Other,1
6546,2016,D53,Other Federal Statute Violations,Other,1
6871,2016,D55,Other Federal Statute Violations,Other,1
7336,2016,D23,Other Federal Statute Violations,Other,1
7778,2016,D42,Other Federal Statute Violations,Other,3
8164,2016,D43,Other Federal Statute Violations,Other,2
8346,2016,D41,Other Federal Statute Violations,Other,3
8734,2016,D14,Other Federal Statute Violations,Other,2
8945,2016,D51,Other Federal Statute Violations,Other,6
9832,2016,D13,Other Federal Statute Violations,Other,1
9995,2016,D32,Other Federal Statute Violations,Other,3
10229,2016,D11,Other Federal Statute Violations,Other,3
10312,2016,D13,Other Federal Statute Violations,Other,1
10445,2016,D22,Other Federal Statute Violations,Other,1
10510,2016,D31,Other Federal Statute Violations,Other,5
11618,2016,D31,Other Federal Statute Violations,Other,1
12073,2016,D55,Other Federal Statute Violations,Other,2
12226,2016,D23,Other Federal Statute Violations,Other,1
12438,2016,D41,Other Federal Statute Violations,Other,6
12587,2016,D43,Other Federal Statute Violations,Other,9
12713,2016,D12,Other Federal Statute Violations,Other,1
12744,2016,D43,Other Federal Statute Violations,Other,1
13028,2016,D55,Other Federal Statute Violations,Other,2
13331,2016,D11,Other Federal Statute Violations,Other,5
13457,2016,D41,Other Federal Statute Violations,Other,1
13557,2016,D12,Other Federal Statute Violations,Other,10
13717,2016,D41,Other Federal Statute Violations,Other,1
14029,2016,D53,Other Federal Statute Violations,Other,5
14322,2016,D11,Other Federal Statute Violations,Other,3
14630,2016,D53,Other Federal Statute Violations,Other,1
14749,2016,D11,Other Federal Statute Violations,Other,1
14817,2016,D32,Other Federal Statute Violations,Other,3
14955,2016,D55,Other Federal Statute Violations,Other,1
15041,2016,D13,Other Federal Statute Violations,Other,1
15312,2016,D14,Other Federal Statute Violations,Other,1
15326,2016,D41,Other Federal Statute Violations,Other,1
15912,2016,D53,Other Federal Statute Violations,Other,2
16174,2016,D11,Other Federal Statute Violations,Other,3
16280,2016,D43,Other Federal Statute Violations,Other,1
16585,2016,D13,Other Federal Statute Violations,Other,2
16656,2016,D13,Other Federal Statute Violations,Other,4
16663,2016,D14,Other Federal Statute Violations,Other,2
16715,2016,D41,Other Federal Statute Violations,Other,1
16734,2016,D23,Other Federal Statute Violations,Other,4
16753,2016,D51,Other Federal Statute Violations,Other,10
16967,2016,D12,Other Federal Statute Violations,Other,6
18060,2016,D41,Other Federal Statute Violations,Other,1
18194,2016,D31,Other Federal Statute Violations,Other,5
18360,2016,D31,Other Federal Statute Violations,Other,2
18491,2016,D14,Other Federal Statute Violations,Other,2
18776,2016,D23,Other Federal Statute Violations,Other,1
18964,2016,D31,Other Federal Statute Violations,Other,7
19059,2016,D32,Other Federal Statute Violations,Other,2
19308,2016,D13,Other Federal Statute Violations,Other,7
19763,2016,D55,Other Federal Statute Violations,Other,2
20096,2016,D14,Other Federal Statute Violations,Other,2
20252,2016,D12,Other Federal Statute Violations,Other,3
21065,2016,D11,Other Federal Statute Violations,Other,1
21221,2016,D14,Other Federal Statute Violations,Other,3
21371,2016,D32,Other Federal Statute Violations,Other,1
21378,2016,D22,Other Federal Statute Violations,Other,10
21916,2016,D53,Other Federal Statute Violations,Other,1
21982,2016,D12,Other Federal Statute Violations,Other,1
21990,2016,NSA,Other Federal Statute Violations,Other,1
22692,2016,D11,Other Federal Statute Violations,Other,2
22859,2016,D55,Other Federal Statute Violations,Other,1
23123,2016,D55,Other Federal Statute Violations,Other,1
23369,2016,D53,Other Federal Statute Violations,Other,1
24286,2016,D23,Other Federal Statute Violations,Other,1
24308,2016,D12,Other Federal Statute Violations,Other,8
24577,2016,D22,Other Federal Statute Violations,Other,1
24708,2016,D53,Other Federal Statute Violations,Other,1
24737,2016,D13,Other Federal Statute Violations,Other,1
24988,2016,D12,Other Federal Statute Violations,Other,2
25105,2016,D51,Other Federal Statute Violations,Other,2
25177,2016,D43,Other Federal Statute Violations,Other,4
25204,2016,D23,Other Federal Statute Violations,Other,1
25216,2016,D52,Other Federal Statute Violations,Other,5
25406,2016,D52,Other Federal Statute Violations,Other,1
25462,2016,D31,Other Federal Statute Violations,Other,10
25812,2016,D42,Other Federal Statute Violations,Other,2
26076,2016,D55,Other Federal Statute Violations,Other,2
26322,2016,D52,Other Federal Statute Violations,Other,10
26606,2016,D23,Other Federal Statute Violations,Other,1
26639,2016,D33,Other Federal Statute Violations,Other,2
26995,2016,NSA,Other Federal Statute Violations,Other,18
27447,2016,D53,Other Federal Statute Violations,Other,1
27514,2016,D31,Other Federal Statute Violations,Other,6
27517,2016,D52,Other Federal Statute Violations,Other,1
28105,2016,D22,Other Federal Statute Violations,Other,2
28221,2016,D55,Other Federal Statute Violations,Other,1
28521,2016,D42,Other Federal Statute Violations,Other,3
28671,2016,D55,Other Federal Statute Violations,Other,2
29127,2016,D31,Other Federal Statute Violations,Other,1
29543,2016,D42,Other Federal Statute Violations,Other,2
29790,2016,D32,Other Federal Statute Violations,Other,1
29949,2016,D53,Other Federal Statute Violations,Other,1
30269,2016,D23,Other Federal Statute Violations,Other,1
30588,2016,D32,Other Federal Statute Violations,Other,4
30605,2016,D43,Other Federal Statute Violations,Other,1
30624,2016,D22,Other Federal Statute Violations,Other,2
30631,2016,D43,Other Federal Statute Violations,Other,1
31452,2016,D32,Other Federal Statute Violations,Other,1
31745,2016,D43,Other Federal Statute Violations,Other,3
31826,2016,D53,Other Federal Statute Violations,Other,1
31916,2016,D12,Other Federal Statute Violations,Other,5
367,2017,D51,Other Federal Statute Violations,Other,2
1638,2017,D42,Other Federal Statute Violations,Other,1
2434,2017,D53,Other Federal Statute Violations,Other,1
2759,2017,D55,Other Federal Statute Violations,Other,1
2845,2017,D31,Other Federal Statute Violations,Other,1
3090,2017,D33,Other Federal Statute Violations,Other,1
3818,2017,D14,Other Federal Statute Violations,Other,1
4772,2017,D14,Other Federal Statute Violations,Other,1
5352,2017,D51,Other Federal Statute Violations,Other,3
5371,2017,D33,Other Federal Statute Violations,Other,1
5390,2017,D11,Other Federal Statute Violations,Other,1
5782,2017,D23,Other Federal Statute Violations,Other,4
5801,2017,D41,Other Federal Statute Violations,Other,2
6026,2017,D43,Other Federal Statute Violations,Other,1
6162,2017,D32,Other Federal Statute Violations,Other,1
6264,2017,D13,Other Federal Statute Violations,Other,3
6508,2017,D32,Other Federal Statute Violations,Other,1
6582,2017,D51,Other Federal Statute Violations,Other,4
6700,2017,D11,Other Federal Statute Violations,Other,1
7319,2017,D55,Other Federal Statute Violations,Other,1
7444,2017,D22,Other Federal Statute Violations,Other,1
7673,2017,D33,Other Federal Statute Violations,Other,1
8268,2017,D52,Other Federal Statute Violations,Other,6
8328,2017,D11,Other Federal Statute Violations,Other,1
8887,2017,D43,Other Federal Statute Violations,Other,1
8943,2017,D14,Other Federal Statute Violations,Other,1
8993,2017,D22,Other Federal Statute Violations,Other,1
9509,2017,D43,Other Federal Statute Violations,Other,3
9671,2017,D31,Other Federal Statute Violations,Other,1
9768,2017,D53,Other Federal Statute Violations,Other,1
9943,2017,D22,Other Federal Statute Violations,Other,1
10246,2017,D55,Other Federal Statute Violations,Other,3
10907,2017,D23,Other Federal Statute Violations,Other,2
11195,2017,D12,Other Federal Statute Violations,Other,2
11230,2017,D11,Other Federal Statute Violations,Other,1
11237,2017,D55,Other Federal Statute Violations,Other,1
11534,2017,NSA,Other Federal Statute Violations,Other,15
11647,2017,D13,Other Federal Statute Violations,Other,2
11676,2017,D14,Other Federal Statute Violations,Other,1
12268,2017,D33,Other Federal Statute Violations,Other,2
13377,2017,D32,Other Federal Statute Violations,Other,1
13969,2017,D42,Other Federal Statute Violations,Other,3
14659,2017,D31,Other Federal Statute Violations,Other,7
14751,2017,D22,Other Federal Statute Violations,Other,1
14859,2017,D42,Other Federal Statute Violations,Other,1
15190,2017,D11,Other Federal Statute Violations,Other,1
15279,2017,D23,Other Federal Statute Violations,Other,2
15544,2017,D11,Other Federal Statute Violations,Other,3
15759,2017,NSA,Other Federal Statute Violations,Other,1
15769,2017,D42,Other Federal Statute Violations,Other,4
15970,2017,D52,Other Federal Statute Violations,Other,5
